split,task,regime,seed,stress,horizon_load,hidden_load,confound_load,compensation_load,side_load,sparse_load,intervention_load
intervention_delay_shift,tool_use_after_delay,compensatory_action_masking,4,0.54000,0.56425,0.36619,0.65797,0.76949,0.30890,0.18970,0.22041
intervention_delay_shift,tool_use_after_delay,compensatory_action_masking,5,0.54000,0.56425,0.36619,0.65797,0.76949,0.30890,0.18970,0.22041
intervention_delay_shift,tool_use_after_delay,compensatory_action_masking,6,0.54000,0.56425,0.36619,0.65797,0.76949,0.30890,0.18970,0.22041
intervention_delay_shift,tool_use_after_delay,compensatory_action_masking,7,0.54000,0.56425,0.36619,0.65797,0.76949,0.30890,0.18970,0.22041
intervention_delay_shift,tool_use_after_delay,compensatory_action_masking,8,0.54000,0.56425,0.36619,0.65797,0.76949,0.30890,0.18970,0.22041
intervention_delay_shift,tool_use_after_delay,compensatory_action_masking,9,0.54000,0.56425,0.36619,0.65797,0.76949,0.30890,0.18970,0.22041
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,0,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,1,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,2,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,3,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,4,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,5,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,6,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,7,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,8,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,irreversible_side_effect,9,0.54000,0.47609,0.32394,0.38515,0.21746,0.52628,0.15808,0.15744
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,0,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,1,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,2,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,3,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,4,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,5,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,6,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,7,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,8,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,sparse_success_observation,9,0.54000,0.59952,0.38028,0.46539,0.35129,0.28602,0.35568,0.23615
intervention_delay_shift,tool_use_after_delay,credit_confounder,0,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,1,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,2,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,3,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,4,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,5,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,6,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,7,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,8,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,credit_confounder,9,0.54000,0.51135,0.33802,0.73821,0.58548,0.32034,0.24502,0.26764
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,0,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,1,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,2,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,3,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,4,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,5,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,6,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,7,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,8,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,delayed_human_correction,9,0.54000,0.67005,0.40845,0.49749,0.45166,0.34322,0.23712,0.69271
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,0,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,1,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,2,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,3,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,4,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,5,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,6,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,7,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,8,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,tool_use_after_delay,compositional_temporal_chain,9,0.54000,0.79348,0.59154,0.69006,0.68585,0.48051,0.30035,0.56677
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,0,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,1,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,2,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,3,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,4,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,5,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,6,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,7,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,8,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,delayed_contact_consequence,9,0.54000,0.65868,0.22775,0.30491,0.25092,0.42887,0.13943,0.13443
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,0,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,1,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,2,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,3,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,4,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,5,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,6,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,7,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,8,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,hidden_precondition_violation,9,0.54000,0.48196,0.60288,0.36910,0.30110,0.38866,0.17262,0.16430
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,0,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,1,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,2,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,3,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,4,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,5,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,6,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,7,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,8,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,compensatory_action_masking,9,0.54000,0.51409,0.34833,0.65797,0.76949,0.36186,0.15934,0.20911
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,0,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,1,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,2,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,3,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,4,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,5,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,6,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,7,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,8,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,irreversible_side_effect,9,0.54000,0.43377,0.30814,0.38515,0.21746,0.61650,0.13279,0.14936
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,0,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,1,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,2,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,3,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,4,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,5,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,6,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,7,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,8,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,sparse_success_observation,9,0.54000,0.54622,0.36173,0.46539,0.35129,0.33505,0.29877,0.22404
intervention_delay_shift,mobile_manip_recovery,credit_confounder,0,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,1,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,2,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,3,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,4,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,5,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,6,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,7,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,8,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,credit_confounder,9,0.54000,0.46590,0.32153,0.73821,0.58548,0.37526,0.20582,0.25391
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,0,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,1,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,2,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,3,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,4,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,5,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,6,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,7,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,8,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,delayed_human_correction,9,0.54000,0.61049,0.38852,0.49749,0.45166,0.40206,0.19918,0.65719
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,0,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,1,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,2,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,3,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,4,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,5,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,6,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,7,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,8,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,mobile_manip_recovery,compositional_temporal_chain,9,0.54000,0.72294,0.56269,0.69006,0.68585,0.56289,0.25230,0.53770
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,0,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,1,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,2,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,3,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,4,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,5,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,6,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,7,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,8,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,delayed_contact_consequence,9,0.54000,0.77114,0.26863,0.30491,0.25092,0.37657,0.18590,0.15622
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,0,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,1,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,2,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,3,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,4,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,5,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,6,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,7,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,8,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,hidden_precondition_violation,9,0.54000,0.56425,0.71109,0.36910,0.30110,0.34126,0.23016,0.19094
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,0,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,1,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,2,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,3,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,4,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,5,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,6,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,7,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,8,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,compensatory_action_masking,9,0.54000,0.60187,0.41085,0.65797,0.76949,0.31773,0.21246,0.24302
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,0,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,1,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,2,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,3,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,4,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,5,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,6,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,7,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,8,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,irreversible_side_effect,9,0.54000,0.50782,0.36344,0.38515,0.21746,0.54131,0.17705,0.17358
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,0,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,1,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,2,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,3,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,4,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,5,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,6,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,7,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,8,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,sparse_success_observation,9,0.54000,0.63948,0.42665,0.46539,0.35129,0.29419,0.39836,0.26037
intervention_delay_shift,multi_stage_assembly,credit_confounder,0,0.54000,0.54544,0.37925,0.73821,0.58548,0.32950,0.27443,0.29509
intervention_delay_shift,multi_stage_assembly,credit_confounder,1,0.54000,0.54544,0.37925,0.73821,0.58548,0.32950,0.27443,0.29509
intervention_delay_shift,multi_stage_assembly,credit_confounder,2,0.54000,0.54544,0.37925,0.73821,0.58548,0.32950,0.27443,0.29509
intervention_delay_shift,multi_stage_assembly,credit_confounder,3,0.54000,0.54544,0.37925,0.73821,0.58548,0.32950,0.27443,0.29509
intervention_delay_shift,multi_stage_assembly,credit_confounder,4,0.54000,0.54544,0.37925,0.73821,0.58548,0.32950,0.27443,0.29509
intervention_delay_shift,multi_stage_assembly,credit_confounder,5,0.54000,0.54544,0.37925,0.73821,0.58548,0.32950,0.27443,0.29509
intervention_delay_shift,multi_stage_assembly,credit_confounder,6,0.54000,0.54544,0.37925,0.73821,0.58548,0.32950,0.27443,0.29509
